date,permit_number,sequence_number,input_order,inspection_type,address,permit,result,inspector,result_clean,inspection_clean,zip
2025-05-30,2025026556,6,3,FINAL ZONING,12685 SW 200 ST,BLDG,APPROVED,Gerardo Perdigon,APPROVED,Final,33177
2025-05-30,2025041198,12,15,TIE BEAM/REINFORCING,1035 SW 82 AVE,BLDG,APPROVED,Angel Castro,APPROVED,Slab/Foundation,33144
2025-06-02,2025047916,10,1,ROUGH,7135 SW 117 AVE,ELEC,APPROVED,Elton Suarez,APPROVED,Rough/Structural,33183
2025-06-02,2025042116,5,14,FINAL,1405 SW 122 AVE 12-13,MECH,APPROVED,Luigi Chinea,APPROVED,Final,
2025-05-30,2025048151,4,17,POOL PIPING,16800 SW 276 ST,PLUM,APPROVED,Horacio Cruz,APPROVED,Plumbing/Pool/Service,33031
2025-05-30,2025047085,7,11,GROUND ROUGH,24849 S DIXIE HWY,PLUM,REJECTED PLAN & PERMIT MISSING,Horacio Cruz,REJECTED,Rough/Structural,33032
2025-05-30,2025031067,3,22,BUCK AND FASTENER,13217 SW 146 ST,BLDG,APPROVED,Carlos Bolanos,APPROVED,Pre-Construction/Anchors,33186
2025-05-30,2025047003,0,20,FINAL,26861 SW 145 AVENUE RD,BLDG,APPROVED,Pedro Clemente,APPROVED,Final,33032
2025-05-30,2024057087,1,17,FINAL,13375 SW 46 TER,PLUM,APPROVED PARTIAL,Troy Terry,APPROVED,Final,34476
2025-05-30,2025044234,3,29,BEFORE ANCHOR SHEET IS COVERED,16110 SW 108 AVE,ROOF,CANCELLATION BY INTERNET,Everildo Perez,CANCELLED,Pre-Construction/Anchors,33157
2025-05-30,2025042486,10,23,FOUNDATION/MONOLITHIC SLAB,7101 SW 60 ST,BLDG,REJECTED PLAN & PERMIT MISSING,Felix Barrios,REJECTED,Slab/Foundation,33143
2025-05-30,2025047804,14,6,WORK WITH,2122 SW 97 CT,ELEC,APPROVED,Lawrence Molina,APPROVED,Temporary/Test,33165
2025-05-30,2025041767,17,17,TIE BEAM/REINFORCING,15411 SW 36 TER,BLDG,APPROVED,Marisol Hernandez,APPROVED,Slab/Foundation,33185
2025-05-30,2025047070,6,10,GROUND ROUGH,24847 S DIXIE HWY,PLUM,REJECTED PLAN & PERMIT MISSING,Horacio Cruz,REJECTED,Rough/Structural,33032
2025-05-30,2025038946,5,7,BUCK AND FASTENER,8315 SW 162 CT,BLDG,APPROVED,Carlos Bolanos,APPROVED,Pre-Construction/Anchors,33193
2025-05-30,2025034344,21,23,TIE BEAM/REINFORCING,19679 SW 340 ST,BLDG,APPROVED,Peter Bolt,APPROVED,Slab/Foundation,33034
2025-05-30,2024057087,1,17,FINAL,13375 SW 46 TER,PLUM,APPROVED PARTIAL,Troy Terry,APPROVED,Final,34476
2025-05-30,2025043713,0,16,ROUGH,11808 SW 125 PL,ELEC,APPROVED PARTIAL,Rolando Rosales,APPROVED,Rough/Structural,33186
2025-05-30,2025047808,6,17,SEWER AND RELAY/WATER SERVICE,1970 NW 55 TER,PLUM,APPROVED PARTIAL,Anthony Trujillo,APPROVED,Plumbing/Pool/Service,32605
2025-05-30,2025042237,9,12,FOUNDATION/MONOLITHIC SLAB,18751 SW 295 TER,BLDG,CORRECTIONS REQUIRED,Peter Bolt,REJECTED,Slab/Foundation,33030
2025-05-30,2025035219,14,27,TIE BEAM/REINFORCING,12535 SW 31 ST,BLDG,APPROVED,Marisol Hernandez,APPROVED,Slab/Foundation,34476
2025-05-30,2025042594,2,14,BEFORE ANCHOR SHEET IS COVERED,71 NW 165 ST,ROOF,APPROVED,Joel Grillo,APPROVED,Pre-Construction/Anchors,33169
2025-05-30,2024009685,4,2,FINAL,15705 SW 127 AVE,ELEC,PARTIAL APPROVE COMPLX STRUCT,Alejandro Ordonez,APPROVED,Final,33170
2025-05-30,2025047193,3,9,POOL BARRIER,16011 SW 83 ST,BLDG,APPRVD PARTIAL/EXTRA INSP REQ,Carlos Bolanos,APPROVED,Plumbing/Pool/Service,33193
2025-05-30,2024070042,1,8,GROUND ROUGH,13430 SW 81 ST,PLUM,APPROVED,Lazaro Chavez,APPROVED,Rough/Structural,32608
2025-05-30,2025033443,5,2,ROUGH,13202 SW 189 TER,PLUM,APPROVED,Horacio Cruz,APPROVED,Rough/Structural,34432
2025-05-30,2025032073,4,11,TIE BEAM/REINFORCING,3411 SW 99 CT,BLDG,APPRVD PARTIAL/EXTRA INSP REQ,Felix Barrios,APPROVED,Slab/Foundation,33165
2025-05-30,2025019593,4,1,ROUGH,2900 SW 114 AVE,ELEC,APPROVED,Edgar Loiseau,APPROVED,Rough/Structural,33173
2025-05-30,2025042594,0,15,TIME OF INSTALLATION,71 NW 165 ST,ROOF,APPROVED,Joel Grillo,APPROVED,Pre-Construction/Anchors,33169
2025-05-30,2025020607,0,186,CHECK SPECIAL INSPECTOR LOG,4555 SW 68TH COURT CIR 12,BLDG,APPROVED,Jean  Socrate Devilme,APPROVED,Administrative/Other,34476
2025-05-30,2025044490,11,14,STEEL & MAIN DRAIN,8440 MILLER DR,BLDG,APPROVED,Felix Barrios,APPROVED,Framing/Drywall,33155
2025-05-30,2024062167,7,10,TIE BEAM/REINFORCING,15350 SW 11 ST,BLDG,APPROVED,Marisol Hernandez,APPROVED,Slab/Foundation,33194
2025-05-30,6709,0,99,ANNUAL,5300 NW 36 STREET,boil,REFERRED TO REGULATION,Marcelo Velasquez,OTHER,Administrative/Other,33166
2025-05-30,2025044660,3,2,TIME OF INSTALLATION,14806 SW 154 CT,ROOF,REJECTED PLAN & PERMIT MISSING,Jhan Pineiro  Bernal,REJECTED,Pre-Construction/Anchors,33196
2025-05-30,2024034366,1,22,TIE BEAM/REINFORCING,5725 NW 113 TER,BLDG,APPROVED,Alexander Bedoya,APPROVED,Slab/Foundation,33012
2025-05-30,2025045935,5,2,TIME OF INSTALLATION,13791 SW 23 TER,ROOF,APPROVED PARTIAL,Jhoan Hernandez,APPROVED,Pre-Construction/Anchors,33175
2025-05-30,2025043820,6,17,BUCK AND FASTENER,10919 SW 134 CT,BLDG,APPROVED,Carlos Bolanos,APPROVED,Pre-Construction/Anchors,34432
2025-05-30,2024074245,12,14,FOUNDATION/MONOLITHIC SLAB,8011 SW 127 AVE,BLDG,APPROVED,Carlos Bolanos,APPROVED,Slab/Foundation,33183
2025-05-30,2025019551,7,189,CHECK SPECIAL INSPECTOR LOG,6825 SW 45 LN 19,BLDG,INSPECTION CANCELLATION,Jean  Socrate Devilme,CANCELLED,Administrative/Other,33155
2025-05-30,2024062167,6,9,SLAB,15350 SW 11 ST,BLDG,APPROVED,Marisol Hernandez,APPROVED,Slab/Foundation,33194
2025-05-30,2024027338,4,9,TEMPORARY C.O.,9056 SW 158 AVE,ELEC,INSPECT QTY ASSURANCE PARTIAL,Rolando Rosales,OTHER,Final,33196
2025-05-30,2025047500,16,23,BEFORE ANCHOR SHEET IS COVERED,12356 SW 122 ST,ROOF,APPROVED,Jhan Pineiro  Bernal,APPROVED,Pre-Construction/Anchors,33186
2025-05-30,2024075285,4,17,UNDERGROUND,8000 NW 68 ST,ELEC,APPROVED,Gizelle Andrews,APPROVED,Rough/Structural,33166
2025-05-30,2025045935,5,2,TIME OF INSTALLATION,13791 SW 23 TER,ROOF,APPROVED PARTIAL,Jhoan Hernandez,APPROVED,Pre-Construction/Anchors,33175
2025-05-30,2025048153,1,1,ROUGH,855 NE 209 ST 103-34,MECH,REJECTED APPROVED PLANS REQ.,Eusebio Aguilar-Godoy,REJECTED,Rough/Structural,33179
2025-05-30,2025014526,19,1,FOUNDATION/MONOLITHIC SLAB,8770 MILLS DR,BLDG,APPROVED,Roger Andrade,APPROVED,Slab/Foundation,33183
2025-05-30,2025020608,6,193,CHECK SPECIAL INSPECTOR LOG,6800 SW 45TH LANE 13,BLDG,INSPECTION CANCELLATION,Jean  Socrate Devilme,CANCELLED,Administrative/Other,33155
2025-05-30,2025033645,15,11,UNDERGROUND,10399 N KENDALL DR,ELEC,APPROVED,Elton Suarez,APPROVED,Rough/Structural,33176
2025-05-30,2025020337,19,10,TEMPORARY C.O.,7000 NW 32 AVE 2-3,BLDG,APPROVED,Alexander Bedoya,APPROVED,Final,33147
2025-05-30,2025043913,9,11,BEFORE ANCHOR SHEET IS COVERED,19821 NE 19 AVE,ROOF,REJECTED PLAN & PERMIT MISSING,Joel Grillo,REJECTED,Pre-Construction/Anchors,33179
2025-05-30,2025046991,1,22,TIME OF INSTALLATION,10300 SW 212 ST,ROOF,APPROVED,Jhoan Hernandez,APPROVED,Pre-Construction/Anchors,33189
2025-05-30,2025046137,5,1,PRESSURE TEST,8620 SW 112 ST,PLUM,APPROVED PARTIAL,Lazaro Chavez,APPROVED,Plumbing/Pool/Service,33156
2025-05-30,2025047410,2,20,GROUND ROUGH,35844 SW 178 CT,PLUM,APPROVED,Horacio Cruz,APPROVED,Rough/Structural,33030
2025-05-30,2025045474,10,4,ROUGH,18726 NE 18 AVE 121,ELEC,APPROVED PARTIAL,Jerry Henry,APPROVED,Rough/Structural,33179
2025-05-30,2024074726,0,19,FINAL,8925 FONTAINEBLEAU BLVD,BLDG,APPROVED,Angel Castro,APPROVED,Final,33172
2025-05-30,2025030997,1,16,CAP SHEET INSTALLATION,12045 SW 126 ST,ROOF,CORRECTIONS REQUIRED,Jhan Pineiro  Bernal,REJECTED,Roof,33186
2025-05-30,2025047418,9,13,POOL PIPING,4620 SW 82 PL,PLUM,APPROVED PARTIAL,Troy Terry,APPROVED,Plumbing/Pool/Service,33025
2025-06-02,2025044185,7,1,TIME OF INSTALLATION,2404 SW 104 CT,ROOF,REJECTED PLAN & PERMIT MISSING,Miguel Toledo,REJECTED,Pre-Construction/Anchors,33165
2025-06-02,2025047507,4,11,FINAL,1405 SW 122 AVE 9-13,MECH,APPROVED PARTIAL,Luigi Chinea,APPROVED,Final,33184
2025-05-30,2025020561,0,183,CHECK SPECIAL INSPECTOR LOG,4560 SW 68 CT CIR 7,BLDG,APPROVED,Jean  Socrate Devilme,APPROVED,Administrative/Other,33155
2025-06-02,2025040820,1,1,FINAL,12470 SW 8 ST,MECH,APPROVED PARTIAL,Luigi Chinea,APPROVED,Final,33184
2025-05-30,2025038145,2,13,CAP SHEET INSTALLATION,151 NW 122 CT,ROOF,APPROVED,Jhoan Hernandez,APPROVED,Roof,33182
2025-05-30,2025046025,1,1,CAP SHEET INSTALLATION,21360 SW 236 ST,ROOF,APPROVED PARTIAL,Charles Walton,APPROVED,Roof,33031
2025-05-30,2025007281,0,18,FENCE FOUNDATION,20335 NE 20 CT,BLDG,APPROVED PARTIAL,Hugo Morales,APPROVED,Slab/Foundation,33179
2025-05-30,2025045875,23,1,FINAL,3624 NW 106 ST,ROOF,REJECTED NOT ACCESSIBLE,Vincent Carr,REJECTED,Final,33147
2025-05-30,2025047988,15,19,TEMPORARY FOR TESTING,2970 SW 69 CT,ELEC,INSPECT QTY ASSURANCE PARTIAL,Edgar Loiseau,OTHER,Temporary/Test,33155
2025-06-02,2025047591,3,14,FINAL,19603 SW 120 AVE,ROOF,APPROVED,Everildo Perez,APPROVED,Final,33071
2025-06-02,2025036834,3,17,ROUGH,14520 SW 295 ST,PLUM,CANCELLATION BY INTERNET,Kevin OConnor,CANCELLED,Rough/Structural,33033
2025-05-30,2024074726,10,11,FRAMING/FIRE STOPPING WINDOWS,8925 FONTAINEBLEAU BLVD,BLDG,APPROVED,Angel Castro,APPROVED,Framing/Drywall,33172
2025-05-30,2025045449,4,7,FOUNDATION/MONOLITHIC SLAB,27442 SW 161 CT,BLDG,APPROVED,Pedro Clemente,APPROVED,Slab/Foundation,33033
2025-05-30,2025047500,15,24,CAP SHEET INSTALLATION,12356 SW 122 ST,ROOF,APPROVED,Jhan Pineiro  Bernal,APPROVED,Roof,33186
2025-06-02,2025044185,7,1,TIME OF INSTALLATION,2404 SW 104 CT,ROOF,REJECTED PLAN & PERMIT MISSING,Miguel Toledo,REJECTED,Pre-Construction/Anchors,33165
2025-06-02,2025045817,16,18,TIME OF INSTALLATION,1371 SW 75 ST,ROOF,NOT PERFORMED. BAD WEATHER,Miguel Toledo,CANCELLED,Pre-Construction/Anchors,32607
2025-05-30,2025034111,18,22,FINAL,10383 N KENDALL DR,ELEC,APPROVED,Elton Suarez,APPROVED,Final,33176
2025-05-30,2025036447,10,30,ROOF TRUSS/PERM BRACING/SHEATH,16202 SW 147 PL,BLDG,APPROVED,Carlos Bolanos,APPROVED,Roof,33193
2025-05-30,2024039430,1,10,FINAL,12353 SW 95 TER,PLUM,CANCELLATION BY INTERNET,Lazaro Chavez,CANCELLED,Final,33186
2025-05-30,2025042874,19,28,FOUNDATION/MONOLITHIC SLAB,19539 SW 339 TER,BLDG,APPROVED,Peter Bolt,APPROVED,Slab/Foundation,33035
2025-06-02,2025046997,25,9,BEFORE ANCHOR SHEET IS COVERED,321 NE 112 ST,ROOF,"REJECTED , NOTICE COMMENCEMENT",Vincent Carr,REJECTED,Pre-Construction/Anchors,33161
2025-06-02,2025040784,4,5,TIME OF INSTALLATION,8440 SW 28 ST,ROOF,CORRECTIONS REQUIRED,Miguel Toledo,REJECTED,Pre-Construction/Anchors,33155
2025-06-02,2025044409,5,13,TIME OF INSTALLATION,485 NE 144 ST,ROOF,NOT PERFORMED. BAD WEATHER,Vincent Carr,CANCELLED,Pre-Construction/Anchors,32628
2025-06-02,2025040784,4,5,TIME OF INSTALLATION,8440 SW 28 ST,ROOF,CORRECTIONS REQUIRED,Miguel Toledo,REJECTED,Pre-Construction/Anchors,33155
2025-06-02,2025044409,4,12,BEFORE ANCHOR SHEET IS COVERED,485 NE 144 ST,ROOF,NOT PERFORMED. BAD WEATHER,Vincent Carr,CANCELLED,Pre-Construction/Anchors,32628
2025-06-02,2025040784,4,5,TIME OF INSTALLATION,8440 SW 28 ST,ROOF,CORRECTIONS REQUIRED,Miguel Toledo,REJECTED,Pre-Construction/Anchors,33155
2025-06-02,2025043542,1,17,BEFORE ANCHOR SHEET IS COVERED,15712 NW 7 AVE,ROOF,"REJECTED , NOTICE COMMENCEMENT",Vincent Carr,REJECTED,Pre-Construction/Anchors,33169
2025-06-02,2025040784,4,5,TIME OF INSTALLATION,8440 SW 28 ST,ROOF,CORRECTIONS REQUIRED,Miguel Toledo,REJECTED,Pre-Construction/Anchors,33155
2025-06-02,2025043544,3,18,BEFORE ANCHOR SHEET IS COVERED,15710 NW 7 AVE,ROOF,"REJECTED , NOTICE COMMENCEMENT",Vincent Carr,REJECTED,Pre-Construction/Anchors,33169
2025-06-02,2025046693,23,13,BEFORE ANCHOR SHEET IS COVERED,2601 NW 95 ST,ROOF,APPROVED,Miguel Toledo,APPROVED,Pre-Construction/Anchors,34475
2025-06-02,2025042877,25,21,FOUNDATION/MONOLITHIC SLAB,19608 SW 339 TER,BLDG,APPRVD PARTIAL/EXTRA INSP REQ,Peter Bolt,APPROVED,Slab/Foundation,33035
2025-06-02,2025048145,5,3,BEFORE ANCHOR SHEET IS COVERED,6000 SW 118 AVE,ROOF,APPROVED PARTIAL,Russell Van  Baush,APPROVED,Pre-Construction/Anchors,33175
2025-06-02,2025045408,1,39,FOUNDATION/MONOLITHIC SLAB,15579 SW 276 TER,BLDG,CORRECTIONS REQUIRED,Peter Bolt,REJECTED,Slab/Foundation,33031
2025-06-02,2025048145,5,3,BEFORE ANCHOR SHEET IS COVERED,6000 SW 118 AVE,ROOF,APPROVED PARTIAL,Russell Van  Baush,APPROVED,Pre-Construction/Anchors,33175
2025-06-02,2024057283,2,7,PRESSURE TEST,19542 NE 16 CT,PLUM,REJECTED NOT TO CODE,Anthony Trujillo,REJECTED,Plumbing/Pool/Service,33181
2025-06-02,2025045666,3,10,ROUGH,325 NE 158 ST,PLUM,APPROVED PARTIAL,Anthony Trujillo,APPROVED,Rough/Structural,33162
2025-06-02,2024057283,2,7,PRESSURE TEST,19542 NE 16 CT,PLUM,REJECTED NOT TO CODE,Anthony Trujillo,REJECTED,Plumbing/Pool/Service,33181
2025-06-02,2024057283,2,7,PRESSURE TEST,19542 NE 16 CT,PLUM,REJECTED NOT TO CODE,Anthony Trujillo,REJECTED,Plumbing/Pool/Service,33181
2025-06-02,2024057283,2,7,PRESSURE TEST,19542 NE 16 CT,PLUM,REJECTED NOT TO CODE,Anthony Trujillo,REJECTED,Plumbing/Pool/Service,33181
2025-06-02,2025048473,11,2,POOL PIPING,9056 SW 69 ST,PLUM,"REJECTED , NOTICE COMMENCEMENT",Barnette  K Gunn,REJECTED,Plumbing/Pool/Service,32608
2025-06-02,2025047409,8,15,ROUGH,13150 SW 134 ST,ELEC,APPROVED,Rolando Rosales,APPROVED,Rough/Structural,33186
2025-06-02,2025023537,12,1,FINAL,14490 SW 264 ST,BLDG,NOT READY FOR INSPECTION,Pedro Clemente,OTHER,Final,33032
2025-06-02,2024042789,2,16,INSULATION INSPECTIONS,24750 SW 128 AVE,BLDG,PARTIAL APPROVE COMPLX STRUCT,Pedro Clemente,APPROVED,Framing/Drywall,33170
2025-06-02,2024042789,2,16,INSULATION INSPECTIONS,24750 SW 128 AVE,BLDG,PARTIAL APPROVE COMPLX STRUCT,Pedro Clemente,APPROVED,Framing/Drywall,33170
2025-06-02,2024042789,2,16,INSULATION INSPECTIONS,24750 SW 128 AVE,BLDG,PARTIAL APPROVE COMPLX STRUCT,Pedro Clemente,APPROVED,Framing/Drywall,33170
2025-06-02,2024042789,2,16,INSULATION INSPECTIONS,24750 SW 128 AVE,BLDG,PARTIAL APPROVE COMPLX STRUCT,Pedro Clemente,APPROVED,Framing/Drywall,33170
2025-06-02,2024042789,2,16,INSULATION INSPECTIONS,24750 SW 128 AVE,BLDG,PARTIAL APPROVE COMPLX STRUCT,Pedro Clemente,APPROVED,Framing/Drywall,33170
2025-06-02,2024042789,2,16,INSULATION INSPECTIONS,24750 SW 128 AVE,BLDG,PARTIAL APPROVE COMPLX STRUCT,Pedro Clemente,APPROVED,Framing/Drywall,33170
2025-06-02,2024042789,2,16,INSULATION INSPECTIONS,24750 SW 128 AVE,BLDG,PARTIAL APPROVE COMPLX STRUCT,Pedro Clemente,APPROVED,Framing/Drywall,33170
2025-06-02,2024042789,2,16,INSULATION INSPECTIONS,24750 SW 128 AVE,BLDG,PARTIAL APPROVE COMPLX STRUCT,Pedro Clemente,APPROVED,Framing/Drywall,33170
2025-06-02,2024042789,2,16,INSULATION INSPECTIONS,24750 SW 128 AVE,BLDG,PARTIAL APPROVE COMPLX STRUCT,Pedro Clemente,APPROVED,Framing/Drywall,33170
2025-06-02,2024010714,4,25,INSULATION INSPECTIONS,16514 SW 104 CT,BLDG,APPRVD PARTIAL/EXTRA INSP REQ,Roger Andrade,APPROVED,Framing/Drywall,33157
2025-06-02,2025048382,1,17,FINAL,15380 SW 21 LN,BLDG,INSPECTION CANCELLATION,Carlos Bolanos,CANCELLED,Final,33185
2025-06-02,2025010124,1,5,FINAL,1488 NW 101 ST,MECH,APPROVED,Eusebio Aguilar-Godoy,APPROVED,Final,33147
2025-06-02,2019058440,1,15,FINAL,15 NE 131 ST,MECH,APPROVED,Eusebio Aguilar-Godoy,APPROVED,Final,33161
2025-06-02,2025037050,1,10,FINAL,15921 SW 138 TER,ROOF,APPROVED,Jhan Pineiro  Bernal,APPROVED,Final,33196
2025-06-02,2025047164,8,7,TILE PLACING (INTERMEDIATE),1035 NE 203 TER,ROOF,CANCELLATION BY INTERNET,Joel Grillo,CANCELLED,Framing/Drywall,33179
2025-06-02,2025033513,1,11,TILE PLACING (INTERMEDIATE),8452 SW 163 CT,ROOF,REJECTED REVISE PLANS REQ,Jhan Pineiro  Bernal,REJECTED,Framing/Drywall,33193
2025-06-02,2025033513,1,11,TILE PLACING (INTERMEDIATE),8452 SW 163 CT,ROOF,REJECTED REVISE PLANS REQ,Jhan Pineiro  Bernal,REJECTED,Framing/Drywall,33193
2025-06-02,2025006334,2,15,FINAL,2133 NW 58 ST,ELEC,APPROVED,Lawrence Molina,APPROVED,Final,33142
2025-06-02,2025006334,2,15,FINAL,2133 NW 58 ST,ELEC,APPROVED,Lawrence Molina,APPROVED,Final,33142
2025-06-02,2025045101,9,17,FINAL,6821 SW 83 CT,ROOF,APPROVED,Christopher Suleman,APPROVED,Final,33143
2025-06-02,2025029957,0,2,FINAL,19643 NW 87 CT,BLDG,APPROVED,Hugo Morales,APPROVED,Final,33018
2025-05-30,2025045029,1,19,GROUND ROUGH,17425 SW 109 CT,PLUM,APPROVED PARTIAL,Lazaro Chavez,APPROVED,Rough/Structural,33157
2025-05-30,2024056217,24,191,FINAL,41222 FISHER ISLAND DR 41222,BLDG,REJECTED NOT ACCESSIBLE,Saleem Koliwala,REJECTED,Final,33109
2025-05-30,2025000346,5,9,FRAMING/FIRE STOPPING WINDOWS,11270 SW 187 ST,BLDG,APPROVED,Gerardo Perdigon,APPROVED,Framing/Drywall,33157
2025-05-30,2025046697,18,14,CAP SHEET INSTALLATION,2020 SW 82 AVE,ROOF,APPROVED,Miguel Toledo,APPROVED,Roof,33155
2025-06-02,2025045817,16,18,TIME OF INSTALLATION,1371 SW 75 ST,ROOF,NOT PERFORMED. BAD WEATHER,Miguel Toledo,CANCELLED,Pre-Construction/Anchors,32607
2025-05-30,2025034199,2,3,TIE BEAM/REINFORCING,1 OPF 14225 AVIATION DR,BLDG,PARTIAL APPROVE COMPLX STRUCT,Saleem Koliwala,APPROVED,Slab/Foundation,33014
2025-06-02,2025045817,15,17,BEFORE ANCHOR SHEET IS COVERED,1371 SW 75 ST,ROOF,NOT PERFORMED. BAD WEATHER,Miguel Toledo,CANCELLED,Pre-Construction/Anchors,32607
2025-05-30,2025032260,15,19,FRAMING/FIRE STOPPING WINDOWS,13272 SW 190 TER,BLDG,APPRVD PARTIAL/EXTRA INSP REQ,Gerardo Perdigon,APPROVED,Framing/Drywall,33177
2025-06-02,2025045817,15,17,BEFORE ANCHOR SHEET IS COVERED,1371 SW 75 ST,ROOF,NOT PERFORMED. BAD WEATHER,Miguel Toledo,CANCELLED,Pre-Construction/Anchors,32607
2025-05-30,2025017026,4,17,FINAL,26000 SW 139 AVE,BLDG,APPROVED,Pedro Clemente,APPROVED,Final,33032
2025-05-30,2024054986,7,2,ROUGH,21850 OLD DIXIE HWY,ELEC,FIELD CHECK ONLY,Ronald Smith,OTHER,Rough/Structural,33455
2025-05-30,2019058440,1,14,FINAL,15 NE 131 ST,MECH,INSPECTION CANCELLATION,Eusebio Aguilar-Godoy,CANCELLED,Final,33161
2025-06-02,2025045101,0,16,BEFORE ANCHOR SHEET IS COVERED,6821 SW 83 CT,ROOF,APPROVED,Christopher Suleman,APPROVED,Pre-Construction/Anchors,33143
2025-05-30,2022000617,18,11,LATHING/FIREWALL/DRYWALL INSPE,2940 NW 69 ST,BLDG,APPRVD PARTIAL/EXTRA INSP REQ,Alexander Bedoya,APPROVED,Framing/Drywall,33147
2025-05-30,2025046351,6,7,TIME OF INSTALLATION,8025 SW 106 ST,ROOF,APPROVED,Gustavo Lucero,APPROVED,Pre-Construction/Anchors,33156
2025-05-30,2025028373,3,14,GROUND ROUGH,16109 SW 155 AVE,PLUM,APPROVED,Lazaro Chavez,APPROVED,Rough/Structural,33187
2025-06-02,2025016731,1,2,ROUGH,2335 NE 186 ST,MECH,PARTIAL APPROVE COMPLX STRUCT,Eusebio Aguilar-Godoy,APPROVED,Rough/Structural,33180
2025-05-30,2024054762,6,9,ROUGH,24750 SW 128 AVE,ELEC,PARTIAL APPROVE COMPLX STRUCT,Ronald Smith,APPROVED,Rough/Structural,33170
2025-05-30,2024009685,4,2,FINAL,15705 SW 127 AVE,ELEC,PARTIAL APPROVE COMPLX STRUCT,Alejandro Ordonez,APPROVED,Final,33170
2025-05-30,2025043100,5,6,POOL PIPING,7115 SW 17 TER,PLUM,APPROVED,Troy Terry,APPROVED,Plumbing/Pool/Service,32608
2025-06-02,2025044028,9,7,ROUGH,15837 SW 61 WAY,ELEC,APPROVED PARTIAL,Edgar Loiseau,APPROVED,Rough/Structural,33193
2025-05-30,2025044078,5,19,FINAL,6526 KENDALE LAKES DR,BLDG,INSPECTION CANCELLATION,Marisol Hernandez,CANCELLED,Final,33183
2025-05-30,2025043729,6,19,TIME OF INSTALLATION,11455 SW 47 TER,ROOF,APPROVED,Christopher Suleman,APPROVED,Pre-Construction/Anchors,33165
2025-05-30,2021072256,14,16,FRAMING/FIRE STOPPING WINDOWS,7927 NW 16 AVE,BLDG,REJECTED NOT ACCESSIBLE,Alexander Bedoya,REJECTED,Framing/Drywall,33147
2025-05-30,2025038145,2,13,CAP SHEET INSTALLATION,151 NW 122 CT,ROOF,APPROVED,Jhoan Hernandez,APPROVED,Roof,33182
2025-05-30,2025043899,8,12,CAP SHEET INSTALLATION,19432 NE 15 CT,ROOF,APPROVED,Joel Grillo,APPROVED,Roof,33179
2025-06-02,2025046076,10,10,ROUGH,5241 SW 162 PL,ELEC,APPROVED,Gizelle Andrews,APPROVED,Rough/Structural,33185
2025-05-30,2025044800,4,18,FOUNDATION/MONOLITHIC SLAB,11026 SW 139 PL,BLDG,APPROVED,Carlos Bolanos,APPROVED,Slab/Foundation,33186
2025-05-30,2024002163,2,5,WORK WITH,3842 SW 91 AVE,ELEC,NOT READY FOR INSPECTION,Lawrence Molina,OTHER,Temporary/Test,33165
2025-05-30,2025024781,8,28,FINAL,7220 SW 59 ST,ELEC,VIRTUAL/INSP SEE COMMENT&CALL,Elton Suarez,OTHER,Final,33143
2025-05-30,2022073550,0,1,FINAL,8851 SW 142 AVE,PLUM,INSPECTION FOR QTY ASSURANCE,Bernard Chitolie,OTHER,Final,33186
2025-06-02,2025041297,8,2,ROUGH,11300 SW 24 TER,ELEC,APPROVED,Edgar Loiseau,APPROVED,Rough/Structural,33165
2025-05-30,2025002559,0,1,C/O,9002 SW 40 ST,ZONE,APPROVED,Mufutau Folorunsho,APPROVED,Occupancy Cert.,33165
2025-05-30,2024050432,3,6,SEWER AND RELAY/WATER SERVICE,11155 SW 112 AVE,PLUM,APPROVED PARTIAL,Lazaro Chavez,APPROVED,Plumbing/Pool/Service,33176
2025-05-30,2024032810,14,16,FRAMING/FIRE STOPPING WINDOWS,8401 SW 28 ST,BLDG,APPROVED,Angel Castro,APPROVED,Framing/Drywall,33155
2025-05-30,2025033646,16,19,FINAL,10375 N KENDALL DR,ELEC,APPROVED,Elton Suarez,APPROVED,Final,33176
2025-06-02,2025018364,1,5,ROUGH,19450 NW 87 PL,ELEC,NOT READY FOR INSPECTION,Gizelle Andrews,OTHER,Rough/Structural,33018
2025-05-30,2024040403,0,2,ROOF TRUSS/PERM BRACING/SHEATH,17551 NW 137 AVE,BLDG,APPROVED,Hugo Morales,APPROVED,Roof,33018
2025-05-30,2025033468,1,8,FINAL,1210 NORTH DR,ROOF,APPROVED,Joel Grillo,APPROVED,Final,33179
2025-05-30,2025044904,26,29,FOUNDATION/MONOLITHIC SLAB,19523 SW 339 TER,BLDG,APPROVED,Peter Bolt,APPROVED,Slab/Foundation,33035
2025-06-02,2025034878,0,11,BUCK AND FASTENER,15141 NE 6 AVE 4,BLDG,APPROVED,Alexander Bedoya,APPROVED,Pre-Construction/Anchors,33162
2025-05-30,2025007145,0,7,RECERTIFICATION SELECTED QA,7351 W FLAGLER ST,STRT,APPROVED,Daniel Torres,APPROVED,Administrative/Other,33144
2025-05-30,2025040341,6,12,ROOF TRUSS/PERM BRACING/SHEATH,15043 SW 57 ST,BLDG,APPROVED,Carlos Bolanos,APPROVED,Roof,33330
2025-05-30,2025046688,5,8,CAP SHEET INSTALLATION,8421 SW 124 AVE,ROOF,NOT READY FOR INSPECTION,Russell Van  Baush,OTHER,Roof,33183
